# step_dt, iter_dt, train_loss_dt, train_acc_dt, test_acc_dt, time_dt
 1180.0000,151040.0000,    0.0000,    1.0000,    0.9844,  999.8716
 1190.0000,152320.0000,    0.0000,    1.0000,    0.9883, 1008.4431
 1200.0000,153600.0000,    0.0000,    1.0000,    0.9883, 1016.7572
 1210.0000,154880.0000,    0.0000,    1.0000,    0.9883, 1026.3686
 1220.0000,156160.0000,    0.0000,    1.0000,    0.9922, 1034.7619
 1230.0000,157440.0000,    0.0000,    1.0000,    0.9883, 1043.3174
 1240.0000,158720.0000,    0.0000,    1.0000,    0.9844, 1051.9242
 1250.0000,160000.0000,    0.0000,    1.0000,    0.9883, 1059.9128
 1260.0000,161280.0000,    0.0000,    1.0000,    0.9844, 1069.1644
 1270.0000,162560.0000,    0.0000,    1.0000,    0.9766, 1077.6017
 1280.0000,163840.0000,    0.0000,    1.0000,    0.9844, 1085.9215
 1290.0000,165120.0000,    0.0000,    1.0000,    0.9844, 1094.3681
 1300.0000,166400.0000,    0.0000,    1.0000,    0.9883, 1102.6197
 1310.0000,167680.0000,    0.0000,    1.0000,    0.9805, 1112.2743
 1320.0000,168960.0000,    0.0000,    1.0000,    0.9609, 1120.5733
 1330.0000,170240.0000,    0.0000,    1.0000,    0.9922, 1128.3223
 1340.0000,171520.0000,    0.0000,    1.0000,    0.9805, 1136.6204
 1350.0000,172800.0000,  287.7891,    0.9922,    0.9883, 1145.0038
 1360.0000,174080.0000,    0.0000,    1.0000,    0.9922, 1154.6218
 1370.0000,175360.0000,    0.0000,    1.0000,    0.9727, 1162.8450
 1380.0000,176640.0000,    0.0000,    1.0000,    0.9883, 1171.0022
 1390.0000,177920.0000,    0.0000,    1.0000,    0.9805, 1179.1889
 1400.0000,179200.0000,    0.0000,    1.0000,    0.9922, 1187.8174
 1410.0000,180480.0000,    0.0000,    1.0000,    0.9883, 1196.5066
 1420.0000,181760.0000,    0.0000,    1.0000,    0.9922, 1204.6698
 1430.0000,183040.0000,    0.0000,    1.0000,    0.9883, 1212.8366
 1440.0000,184320.0000,    0.0000,    1.0000,    0.9844, 1221.0666
 1450.0000,185600.0000,    0.0000,    1.0000,    0.9844, 1229.3402
 1460.0000,186880.0000,    0.0000,    1.0000,    0.9844, 1238.7760
 1470.0000,188160.0000,  912.1855,    0.9922,    0.9805, 1247.0842
 1480.0000,189440.0000,  674.6641,    0.9922,    0.9648, 1255.6903
 1490.0000,190720.0000,    0.0000,    1.0000,    0.9766, 1263.5850
 1500.0000,192000.0000,  599.4297,    0.9922,    0.9922, 1272.1580
 1510.0000,193280.0000,    0.0000,    1.0000,    0.9883, 1281.6081
 1520.0000,194560.0000,    0.0000,    1.0000,    0.9844, 1290.2023
 1530.0000,195840.0000,    0.0000,    1.0000,    0.9844, 1298.5764
 1540.0000,197120.0000,    0.0000,    1.0000,    0.9844, 1307.0371
 1550.0000,198400.0000,    0.0000,    1.0000,    0.9727, 1315.7157
 1560.0000,199680.0000,    0.0000,    1.0000,    0.9766, 1325.1895
