# step_dt, iter_dt, train_loss_dt, train_acc_dt, test_acc_dt, time_dt
  520.0000,66560.0000,    0.0000,    1.0000,    0.9727,  438.1538
  530.0000,67840.0000, 1583.3965,    0.9922,    0.9648,  446.4726
  540.0000,69120.0000,    0.0000,    1.0000,    0.9727,  455.0430
  550.0000,70400.0000,    0.0000,    1.0000,    0.9492,  462.5684
  560.0000,71680.0000, 1348.1191,    0.9922,    0.9766,  472.0074
  570.0000,72960.0000,    0.0000,    1.0000,    0.9727,  480.3644
  580.0000,74240.0000,    0.0000,    1.0000,    0.9766,  488.6097
  590.0000,75520.0000,    0.0000,    1.0000,    0.9727,  496.9735
  600.0000,76800.0000,    0.0000,    1.0000,    0.9688,  505.3853
  610.0000,78080.0000,    0.0000,    1.0000,    0.9844,  515.3179
  620.0000,79360.0000, 2203.0898,    0.9844,    0.9609,  523.6047
  630.0000,80640.0000,    0.0000,    1.0000,    0.9844,  530.9553
  640.0000,81920.0000,    0.0000,    1.0000,    0.9531,  539.1204
  650.0000,83200.0000,    0.0000,    1.0000,    0.9570,  547.2932
  660.0000,84480.0000,    0.0000,    1.0000,    0.9727,  556.5206
  670.0000,85760.0000,    0.0000,    1.0000,    0.9492,  564.6794
  680.0000,87040.0000,    0.0000,    1.0000,    0.9805,  573.0084
  690.0000,88320.0000, 1115.7051,    0.9922,    0.9766,  581.5330
  700.0000,89600.0000,    0.0000,    1.0000,    0.9609,  589.9721
  710.0000,90880.0000,    0.0000,    1.0000,    0.9727,  598.6627
  720.0000,92160.0000,    0.0000,    1.0000,    0.9805,  607.0001
  730.0000,93440.0000,  411.8984,    0.9922,    0.9727,  615.2595
  740.0000,94720.0000,    0.0000,    1.0000,    0.9805,  623.4585
  750.0000,96000.0000,    0.0000,    1.0000,    0.9570,  631.8991
  760.0000,97280.0000,    0.0000,    1.0000,    0.9727,  641.4242
  770.0000,98560.0000,    0.0000,    1.0000,    0.9648,  649.7108
  780.0000,99840.0000, 1762.5898,    0.9844,    0.9609,  658.1608
  790.0000,101120.0000,    0.0000,    1.0000,    0.9727,  665.9300
  800.0000,102400.0000,    0.0000,    1.0000,    0.9727,  674.2292
  810.0000,103680.0000,    0.0000,    1.0000,    0.9727,  683.5653
  820.0000,104960.0000,    0.0000,    1.0000,    0.9805,  691.7487
  830.0000,106240.0000,    0.0000,    1.0000,    0.9766,  700.0635
  840.0000,107520.0000,    0.0000,    1.0000,    0.9727,  708.3639
  850.0000,108800.0000,    0.0000,    1.0000,    0.9727,  716.5787
  860.0000,110080.0000,    0.0000,    1.0000,    0.9648,  725.2563
  870.0000,111360.0000,    0.0000,    1.0000,    0.9805,  734.0548
  880.0000,112640.0000,    0.0000,    1.0000,    0.9648,  742.3570
  890.0000,113920.0000,  545.1094,    0.9922,    0.9609,  750.6566
  900.0000,115200.0000,    0.0000,    1.0000,    0.9492,  759.0232
  910.0000,116480.0000,  747.2285,    0.9922,    0.9453,  768.3696
  920.0000,117760.0000, 1035.8555,    0.9922,    0.9766,  776.9400
  930.0000,119040.0000,  435.3486,    0.9922,    0.9727,  785.1441
  940.0000,120320.0000,    0.0000,    1.0000,    0.9766,  792.7955
  950.0000,121600.0000,    0.0000,    1.0000,    0.9727,  801.1165
  960.0000,122880.0000,    0.0000,    1.0000,    0.9727,  810.5855
  970.0000,124160.0000,  817.9414,    0.9922,    0.9727,  818.9475
  980.0000,125440.0000,  215.9609,    0.9922,    0.9570,  827.1319
  990.0000,126720.0000,    0.0000,    1.0000,    0.9727,  835.4312
 1000.0000,128000.0000,    0.0000,    1.0000,    0.9883,  843.6212
 1010.0000,129280.0000,    0.0000,    1.0000,    0.9766,  852.9772
 1020.0000,130560.0000,    0.0000,    1.0000,    0.9688,  860.9059
 1030.0000,131840.0000,    0.0000,    1.0000,    0.9727,  869.3768
 1040.0000,133120.0000,    0.0000,    1.0000,    0.9766,  877.7051
 1050.0000,134400.0000,    0.0000,    1.0000,    0.9648,  885.9467
 1060.0000,135680.0000,    0.0000,    1.0000,    0.9531,  895.2821
 1070.0000,136960.0000,    0.0000,    1.0000,    0.9609,  903.4719
 1080.0000,138240.0000,    0.0000,    1.0000,    0.9688,  911.6773
 1090.0000,139520.0000,    0.0000,    1.0000,    0.9844,  920.0258
 1100.0000,140800.0000,    0.0000,    1.0000,    0.9727,  928.2278
 1110.0000,142080.0000,    0.0000,    1.0000,    0.9688,  938.6722
 1120.0000,143360.0000,    0.0000,    1.0000,    0.9492,  947.3662
 1130.0000,144640.0000,    0.0000,    1.0000,    0.9727,  956.2354
 1140.0000,145920.0000,    0.0000,    1.0000,    0.9648,  964.8829
 1150.0000,147200.0000,    0.0000,    1.0000,    0.9648,  973.4099
 1160.0000,148480.0000,    0.0000,    1.0000,    0.9727,  983.0421
 1170.0000,149760.0000,    0.0000,    1.0000,    0.9648,  991.7200
 1180.0000,151040.0000,    0.0000,    1.0000,    0.9570,  999.2360
 1190.0000,152320.0000,    0.0000,    1.0000,    0.9570, 1007.4722
 1200.0000,153600.0000,    0.0000,    1.0000,    0.9492, 1015.7024
 1210.0000,154880.0000,    0.0000,    1.0000,    0.9492, 1025.0164
 1220.0000,156160.0000,    0.0000,    1.0000,    0.9766, 1033.2347
 1230.0000,157440.0000,    0.0000,    1.0000,    0.9570, 1041.5981
 1240.0000,158720.0000,    0.0000,    1.0000,    0.9688, 1049.9933
 1250.0000,160000.0000,    0.0000,    1.0000,    0.9688, 1057.7693
 1260.0000,161280.0000,    0.0000,    1.0000,    0.9570, 1067.0378
 1270.0000,162560.0000,    0.0000,    1.0000,    0.9648, 1075.3410
 1280.0000,163840.0000,    0.0000,    1.0000,    0.9570, 1083.5700
 1290.0000,165120.0000,    0.0000,    1.0000,    0.9766, 1091.7690
 1300.0000,166400.0000,  128.3789,    0.9922,    0.9648, 1100.0370
 1310.0000,167680.0000,    0.0000,    1.0000,    0.9727, 1109.2597
 1320.0000,168960.0000,    0.0000,    1.0000,    0.9648, 1117.3685
 1330.0000,170240.0000,    0.0000,    1.0000,    0.9766, 1124.9851
 1340.0000,171520.0000,   35.9863,    0.9922,    0.9688, 1133.4659
 1350.0000,172800.0000,    0.0000,    1.0000,    0.9688, 1141.7671
 1360.0000,174080.0000,    0.0000,    1.0000,    0.9375, 1151.0237
 1370.0000,175360.0000,    0.0000,    1.0000,    0.9648, 1159.1720
 1380.0000,176640.0000,    0.0000,    1.0000,    0.9844, 1167.5960
 1390.0000,177920.0000,    0.0000,    1.0000,    0.9805, 1175.8988
 1400.0000,179200.0000,    0.0000,    1.0000,    0.9805, 1184.2486
 1410.0000,180480.0000, 2066.2578,    0.9922,    0.9570, 1193.0683
 1420.0000,181760.0000,  618.9492,    0.9922,    0.9844, 1201.3611
 1430.0000,183040.0000,    0.0000,    1.0000,    0.9883, 1209.7931
 1440.0000,184320.0000,    0.0000,    1.0000,    0.9844, 1218.0383
 1450.0000,185600.0000,    0.0000,    1.0000,    0.9883, 1226.3953
 1460.0000,186880.0000,    0.0000,    1.0000,    0.9727, 1235.9436
 1470.0000,188160.0000,    0.0000,    1.0000,    0.9805, 1244.8698
 1480.0000,189440.0000,    0.0000,    1.0000,    0.9805, 1253.3401
 1490.0000,190720.0000, 2108.4453,    0.9922,    0.9570, 1261.3371
 1500.0000,192000.0000,    0.0000,    1.0000,    0.9609, 1270.0917
 1510.0000,193280.0000,    0.0000,    1.0000,    0.9688, 1279.5378
 1520.0000,194560.0000,    0.0000,    1.0000,    0.9688, 1288.0033
 1530.0000,195840.0000,    0.0000,    1.0000,    0.9531, 1296.7526
 1540.0000,197120.0000,    0.0000,    1.0000,    0.9727, 1305.3321
 1550.0000,198400.0000,    0.0000,    1.0000,    0.9727, 1313.9625
 1560.0000,199680.0000,    0.0000,    1.0000,    0.9688, 1323.3203
